rider_id,station_id,o_v,v_d
6209,223,338,0
6209,281,394,0
6213,1,0,186
6214,4,0,1108
6214,63,0,435
6214,82,0,1446
6214,89,0,1104
6214,143,0,660
6214,177,0,499
6214,196,0,842
6214,221,0,983
6214,222,0,587
6214,249,0,868
6214,284,0,1280
6215,94,245,0
6215,107,533,0
6215,114,811,0
6215,171,179,0
6215,278,407,0
6216,79,0,256
6216,136,0,442
6216,186,0,162
6217,3,657,0
6217,9,531,0
6217,36,371,0
6217,52,452,0
6217,64,302,0
6217,75,864,0
6217,98,676,0
6217,106,865,0
6217,116,499,0
6217,117,721,0
6217,134,210,0
6217,161,514,0
6217,166,754,0
6217,181,436,0
6217,182,901,0
6217,195,808,0
6217,223,651,0
6217,233,582,0
6217,240,185,0
6217,247,528,0
6217,265,908,0
6217,266,648,0
6217,281,596,0
6218,19,187,0
6218,52,551,0
6218,64,300,0
6218,113,487,0
6218,116,419,0
6218,181,667,0
6218,212,151,0
6222,184,600,0
6223,38,0,871
6223,94,0,757
6223,114,0,548
6223,231,0,1088
6223,262,0,680
6223,277,0,1094
6223,278,0,670
6224,38,0,871
6224,94,0,757
6224,114,0,548
6224,231,0,1088
6224,262,0,680
6224,277,0,1094
6224,278,0,670
6225,2,1065,0
6225,8,1258,0
6225,44,1213,0
6225,61,692,0
6225,76,1647,0
6225,87,1346,0
6225,93,1170,0
6225,111,423,0
6225,132,634,0
6225,141,1265,0
6225,153,1488,0
6225,198,1038,0
6225,200,1161,0
6225,241,1485,0
6225,242,1328,0
6225,271,850,0
6225,279,1516,0
6227,10,0,1013
6227,39,0,739
6227,48,0,857
6227,68,0,434
6227,72,0,1031
6227,79,0,595
6227,92,0,718
6227,136,0,568
6227,160,0,406
6227,164,0,632
6227,238,0,1024
6227,246,0,558
6227,257,0,935
6227,260,0,314
6227,284,0,604
6228,233,366,0
6228,247,500,0
6230,25,1057,0
6231,25,1057,0
6232,50,466,0
6233,7,0,249
6233,168,0,166
6235,20,0,1045
6235,29,0,425
6235,47,0,891
6235,53,0,1271
6235,54,0,686
6235,56,0,537
6235,59,0,854
6235,73,0,231
6235,77,0,642
6235,86,0,1504
6235,90,0,1025
6235,96,0,1028
6235,97,0,1060
6235,99,0,1295
6235,102,0,868
6235,103,0,729
6235,104,0,753
6235,105,0,682
6235,108,0,555
6235,128,0,1551
6235,129,0,886
6235,137,0,693
6235,144,0,282
6235,155,0,942
6235,156,0,314
6235,163,0,1428
6235,173,0,1503
6235,174,0,1163
6235,187,0,1199
6235,188,0,1296
6235,190,0,481
6235,193,0,1176
6235,204,0,1261
6235,207,0,391
6235,217,0,321
6235,219,0,193
6235,226,0,1055
6235,236,0,743
6235,250,0,912
6235,251,0,806
6235,256,0,723
6235,268,0,1574
6235,276,0,772
6235,280,0,834
6235,283,0,1148
6238,4,0,682
6238,63,0,633
6238,68,0,820
6238,89,0,238
6238,101,0,1000
6238,221,0,412
6238,222,0,397
6238,249,0,165
6238,284,0,518
6239,78,372,0
6239,118,212,0
6241,13,1212,0
6241,14,651,0
6241,16,492,0
6241,18,561,0
6241,27,522,0
6241,31,906,0
6241,67,293,0
6241,84,332,0
6241,109,858,0
6241,118,1079,0
6241,151,1041,0
6241,183,502,0
6241,185,1117,0
6241,206,538,0
6241,210,745,0
6241,272,837,0
6242,120,247,0
6242,157,228,0
6242,208,357,0
6242,277,469,0
6247,94,838,0
6247,114,778,0
6247,278,797,0
6249,3,575,0
6249,9,445,0
6249,36,285,0
6249,52,490,0
6249,75,881,0
6249,98,580,0
6249,106,866,0
6249,117,676,0
6249,134,160,0
6249,161,468,0
6249,166,729,0
6249,181,423,0
6249,182,938,0
6249,195,717,0
6249,223,611,0
6249,233,487,0
6249,240,272,0
6249,247,433,0
6249,265,812,0
6249,281,535,0
6253,42,0,471
6254,1,144,0
6254,22,861,0
6254,35,882,0
6254,42,311,0
6254,50,177,0
6254,66,464,0
6254,85,666,0
6254,88,370,0
6254,120,282,0
6254,124,479,0
6254,152,893,0
6254,157,350,0
6254,165,656,0
6254,191,699,0
6254,203,812,0
6254,208,352,0
6254,213,740,0
6254,252,516,0
6254,275,702,0
6255,11,183,0
6255,195,655,0
6255,263,293,0
6255,265,450,0
6255,270,237,0
6261,1,1290,0
6261,13,1151,0
6261,25,1196,0
6261,34,1263,0
6261,38,1535,0
6261,42,1188,0
6261,50,1453,0
6261,78,1404,0
6261,118,1218,0
6261,121,1077,0
6261,146,1121,0
6261,180,1867,0
6261,184,915,0
6261,185,1196,0
6261,197,1298,0
6261,208,1696,0
6261,231,1834,0
6261,262,1509,0
6261,277,1629,0
6262,127,833,0
6262,128,788,0
6263,53,175,0
6263,86,299,0
6263,96,251,0
6263,150,688,0
6263,224,496,0
6264,1,987,0
6264,3,1240,0
6264,7,582,0
6264,10,969,0
6264,11,1175,0
6264,34,1401,0
6264,38,469,0
6264,39,344,0
6264,48,339,0
6264,49,1088,0
6264,50,744,0
6264,66,1035,0
6264,69,925,0
6264,72,816,0
6264,85,512,0
6264,88,1081,0
6264,92,747,0
6264,112,642,0
6264,114,821,0
6264,120,701,0
6264,121,1439,0
6264,124,786,0
6264,136,564,0
6264,157,886,0
6264,164,404,0
6264,165,734,0
6264,168,450,0
6264,175,795,0
6264,180,336,0
6264,195,1158,0
6264,208,578,0
6264,231,168,0
6264,234,998,0
6264,238,353,0
6264,243,793,0
6264,246,822,0
6264,248,723,0
6264,257,702,0
6264,262,547,0
6264,263,1277,0
6264,265,1217,0
6264,277,490,0
6266,5,339,0
6266,6,572,0
6266,26,935,0
6266,40,919,0
6266,74,452,0
6266,79,1345,0
6266,89,2014,0
6266,94,1299,0
6266,107,1440,0
6266,110,929,0
6266,114,1628,0
6266,125,324,0
6266,136,1551,0
6266,142,1590,0
6266,171,1305,0
6266,186,1184,0
6266,221,2276,0
6266,225,1503,0
6266,261,841,0
6266,278,1363,0
6266,284,2021,0
6267,75,491,0
6267,113,316,0
6267,116,387,0
6267,150,189,0
6267,182,314,0
6267,224,196,0
6272,203,253,0
6272,227,160,0
6279,20,469,0
6279,29,258,0
6279,47,686,0
6279,51,1272,0
6279,53,960,0
6279,86,1187,0
6279,90,613,0
6279,97,1027,0
6279,99,1218,0
6279,102,483,0
6279,103,636,0
6279,104,689,0
6279,105,277,0
6279,137,1212,0
6279,144,395,0
6279,163,877,0
6279,174,542,0
6279,187,612,0
6279,190,630,0
6279,204,594,0
6279,211,824,0
6279,250,805,0
6279,268,1033,0
6279,276,1160,0
6279,280,1114,0
6279,283,499,0
6283,4,1580,0
6283,6,723,0
6283,26,292,0
6283,39,1188,0
6283,40,457,0
6283,68,1188,0
6283,79,567,0
6283,89,1267,0
6283,110,587,0
6283,136,766,0
6283,160,1183,0
6283,164,1007,0
6283,186,412,0
6283,221,1488,0
6283,260,1118,0
6283,261,665,0
6283,262,1496,0
6283,284,1202,0
6284,4,256,0
6284,11,669,0
6284,15,771,0
6284,82,493,0
6284,95,471,0
6284,101,286,0
6284,162,967,0
6284,263,800,0
6284,270,614,0
6288,160,0,390
6288,164,0,592
6288,246,0,534
6288,260,0,309
6294,4,2218,0
6294,5,510,0
6294,6,568,0
6294,26,800,0
6294,39,1840,0
6294,40,817,0
6294,68,1866,0
6294,74,647,0
6294,79,1204,0
6294,89,1815,0
6294,94,1338,0
6294,107,1569,0
6294,110,854,0
6294,114,1601,0
6294,125,443,0
6294,136,1412,0
6294,160,1891,0
6294,164,1658,0
6294,171,1396,0
6294,186,1040,0
6294,221,2078,0
6294,225,1648,0
6294,231,1950,0
6294,249,2019,0
6294,260,1824,0
6294,261,794,0
6294,262,1905,0
6294,278,1379,0
6294,284,1825,0
6295,14,321,0
6295,18,293,0
6297,3,0,277
6297,7,0,528
6297,9,0,376
6297,10,0,578
6297,15,0,1302
6297,19,0,1277
6297,22,0,684
6297,23,0,1464
6297,35,0,851
6297,36,0,768
6297,43,0,969
6297,49,0,151
6297,51,0,1170
6297,52,0,687
6297,64,0,857
6297,66,0,740
6297,69,0,219
6297,72,0,510
6297,75,0,693
6297,82,0,1468
6297,87,0,1373
6297,98,0,652
6297,106,0,561
6297,112,0,472
6297,113,0,1089
6297,116,0,946
6297,117,0,158
6297,120,0,879
6297,134,0,844
6297,140,0,324
6297,147,0,875
6297,150,0,1043
6297,153,0,1300
6297,157,0,778
6297,161,0,302
6297,162,0,896
6297,165,0,495
6297,166,0,313
6297,168,0,652
6297,175,0,339
6297,181,0,456
6297,182,0,874
6297,191,0,670
6297,195,0,408
6297,212,0,1094
6297,213,0,519
6297,215,0,437
6297,223,0,223
6297,224,0,1232
6297,233,0,701
6297,234,0,340
6297,240,0,978
6297,241,0,1367
6297,243,0,310
6297,247,0,513
6297,248,0,458
6297,254,0,751
6297,263,0,776
6297,265,0,616
6297,266,0,795
6297,273,0,924
6297,281,0,203
6302,38,0,862
6302,114,0,623
6302,231,0,1101
6302,262,0,697
6303,39,901,0
6303,68,463,0
6303,79,649,0
6303,89,716,0
6303,92,890,0
6303,136,674,0
6303,160,566,0
6303,164,779,0
6303,186,668,0
6303,246,726,0
6303,260,457,0
6303,284,538,0
6304,14,0,227
6304,18,0,208
6304,78,0,376
6304,118,0,344
6304,170,0,1026
6304,203,0,734
6304,210,0,523
6304,227,0,616
6304,272,0,232
6305,78,376,0
6305,118,214,0
6308,160,461,0
6308,246,579,0
6308,260,406,0
6315,14,0,502
6315,18,0,460
6315,27,0,332
6315,31,0,687
6315,32,0,701
6315,67,0,410
6315,84,0,341
6315,109,0,639
6315,151,0,820
6315,183,0,280
6315,203,0,934
6315,206,0,335
6315,210,0,534
6315,227,0,843
6316,233,275,0
6317,8,356,0
6317,15,452,0
6317,36,779,0
6317,98,900,0
6317,134,830,0
6317,153,246,0
6317,162,661,0
6317,233,819,0
6317,247,1001,0
6317,279,190,0
6318,14,601,0
6318,18,458,0
6318,67,429,0
6318,84,413,0
6318,210,903,0
6319,19,926,0
6319,23,691,0
6319,24,632,0
6319,47,1138,0
6319,51,1015,0
6319,53,1176,0
6319,76,413,0
6319,93,602,0
6319,96,1138,0
6319,163,727,0
6319,174,473,0
6319,178,1071,0
6319,187,566,0
6319,188,962,0
6319,193,920,0
6319,200,730,0
6319,204,190,0
6319,211,339,0
6319,212,1041,0
6319,241,1010,0
6319,242,962,0
6319,268,830,0
6319,283,286,0
6321,3,845,0
6321,9,743,0
6321,10,995,0
6321,11,943,0
6321,15,384,0
6321,19,973,0
6321,36,401,0
6321,49,1012,0
6321,64,1017,0
6321,134,505,0
6321,153,214,0
6321,162,296,0
6321,195,826,0
6321,212,1059,0
6321,233,423,0
6321,240,774,0
6321,247,603,0
6321,263,728,0
6321,265,746,0
6321,270,1071,0
6321,279,419,0
6323,14,0,803
6323,18,0,715
6323,27,0,663
6323,31,0,1023
6323,32,0,981
6323,67,0,406
6323,84,0,480
6323,109,0,944
6323,127,0,846
6323,128,0,808
6323,170,0,1154
6323,183,0,614
6323,206,0,606
6323,210,0,875
6323,272,0,988
6327,13,193,0
6327,78,718,0
6327,118,316,0
6327,185,237,0
6328,1,836,0
6328,34,955,0
6328,38,1003,0
6328,42,792,0
6328,50,957,0
6328,121,789,0
6328,184,625,0
6328,208,1192,0
6328,231,1302,0
6328,277,1109,0
6330,22,629,0
6330,88,822,0
6330,117,155,0
6330,124,580,0
6330,152,939,0
6330,166,286,0
6330,213,456,0
6330,223,231,0
6330,243,284,0
6330,252,910,0
6331,1,1976,0
6331,3,1513,0
6331,4,967,0
6331,6,1367,0
6331,7,1264,0
6331,9,1612,0
6331,10,1051,0
6331,11,905,0
6331,15,1635,0
6331,22,2120,0
6331,25,2516,0
6331,26,784,0
6331,27,3160,0
6331,31,2763,0
6331,34,2376,0
6331,35,2272,0
6331,36,1829,0
6331,38,1450,0
6331,39,715,0
6331,40,929,0
6331,42,2172,0
6331,48,842,0
6331,49,1454,0
6331,50,1731,0
6331,66,1887,0
6331,68,516,0
6331,69,1347,0
6331,72,1056,0
6331,75,2242,0
6331,79,515,0
6331,82,1469,0
6331,85,1308,0
6331,88,1977,0
6331,89,884,0
6331,92,744,0
6331,94,1738,0
6331,95,698,0
6331,98,1477,0
6331,101,816,0
6331,106,2097,0
6331,110,1045,0
6331,112,1177,0
6331,114,1471,0
6331,117,1723,0
6331,120,1637,0
6331,121,2429,0
6331,124,1625,0
6331,136,503,0
6331,140,1772,0
6331,147,2400,0
6331,151,2631,0
6331,152,2389,0
6331,157,1773,0
6331,160,455,0
6331,161,1807,0
6331,162,1568,0
6331,164,592,0
6331,165,1484,0
6331,166,1869,0
6331,168,1146,0
6331,170,2696,0
6331,175,1246,0
6331,176,2318,0
6331,180,1276,0
6331,181,1975,0
6331,184,2442,0
6331,186,573,0
6331,191,2012,0
6331,195,1327,0
6331,197,2634,0
6331,203,2529,0
6331,205,2551,0
6331,208,1532,0
6331,213,1881,0
6331,215,1950,0
6331,221,978,0
6331,222,1370,0
6331,223,1782,0
6331,227,2636,0
6331,228,2416,0
6331,231,1159,0
6331,233,1594,0
6331,234,1673,0
6331,238,1011,0
6331,243,1356,0
6331,246,592,0
6331,247,1595,0
6331,248,1121,0
6331,249,1108,0
6331,252,2162,0
6331,254,2260,0
6331,257,953,0
6331,260,379,0
6331,261,1183,0
6331,262,1433,0
6331,263,1147,0
6331,265,1219,0
6331,270,769,0
6331,272,2958,0
6331,275,2280,0
6331,277,1478,0
6331,278,1631,0
6331,279,1932,0
6331,281,1681,0
6331,284,674,0
6335,34,519,0
6335,66,318,0
6335,88,233,0
6335,121,625,0
6335,140,746,0
6335,157,215,0
6335,176,448,0
6335,203,730,0
6335,234,663,0
6335,252,400,0
6336,52,781,0
6336,113,663,0
6336,116,734,0
6336,150,247,0
6336,182,395,0
6336,266,576,0
6338,15,243,0
6338,36,647,0
6338,98,697,0
6338,134,748,0
6338,153,250,0
6338,162,451,0
6338,233,632,0
6338,263,826,0
6338,279,174,0
6339,7,0,493
6339,10,0,200
6339,66,0,991
6339,69,0,201
6339,72,0,153
6339,85,0,637
6339,112,0,341
6339,157,0,970
6339,165,0,614
6339,175,0,217
6339,243,0,351
6339,248,0,219
6340,21,228,0
6340,86,238,0
6340,150,275,0
6340,182,432,0
6340,224,164,0
6343,78,738,0
6343,203,587,0
6343,227,658,0
6352,18,0,715
6352,27,0,633
6352,67,0,453
6352,84,0,501
6352,127,0,767
6352,183,0,563
6353,53,304,0
6353,86,355,0
6353,150,706,0
6353,173,242,0
6353,224,526,0
6354,1,0,1397
6354,3,0,884
6354,4,0,1247
6354,7,0,563
6354,8,0,2032
6354,9,0,1005
6354,10,0,479
6354,11,0,611
6354,15,0,1402
6354,21,0,1929
6354,22,0,1408
6354,25,0,1899
6354,26,0,1211
6354,27,0,2469
6354,31,0,2064
6354,32,0,2179
6354,33,0,2101
6354,34,0,1754
6354,35,0,1561
6354,36,0,1313
6354,38,0,1007
6354,39,0,250
6354,40,0,1272
6354,42,0,1585
6354,43,0,1843
6354,48,0,238
6354,49,0,785
6354,50,0,1160
6354,52,0,1552
6354,64,0,1687
6354,66,0,1198
6354,68,0,868
6354,69,0,654
6354,72,0,395
6354,75,0,1535
6354,79,0,802
6354,82,0,1377
6354,85,0,636
6354,88,0,1302
6354,92,0,185
6354,95,0,716
6354,98,0,984
6354,101,0,902
6354,106,0,1389
6354,109,0,2170
6354,112,0,464
6354,114,0,1348
6354,116,0,1805
6354,117,0,1030
6354,120,0,1006
6354,121,0,1839
6354,124,0,942
6354,127,0,2408
6354,128,0,2542
6354,134,0,1480
6354,136,0,603
6354,140,0,1060
6354,147,0,1688
6354,150,0,1901
6354,151,0,1930
6354,152,0,1681
6354,153,0,1674
6354,157,0,1102
6354,160,0,422
6354,161,0,1143
6354,162,0,1164
6354,164,0,378
6354,165,0,784
6354,166,0,1167
6354,168,0,466
6354,170,0,1984
6354,175,0,542
6354,176,0,1668
6354,180,0,692
6354,181,0,1311
6354,182,0,1726
6354,183,0,2472
6354,186,0,961
6354,191,0,1304
6354,195,0,735
6354,197,0,1999
6354,203,0,1841
6354,205,0,1839
6354,206,0,2510
6354,208,0,926
6354,213,0,1170
6354,215,0,1240
6354,221,0,1399
6354,223,0,1096
6354,224,0,2094
6354,227,0,1953
6354,228,0,1741
6354,231,0,719
6354,233,0,1103
6354,234,0,960
6354,238,0,359
6354,240,0,1720
6354,243,0,644
6354,246,0,273
6354,247,0,1034
6354,248,0,418
6354,252,0,1479
6354,254,0,1548
6354,257,0,268
6354,260,0,547
6354,262,0,1113
6354,263,0,743
6354,265,0,721
6354,266,0,1669
6354,270,0,585
6354,273,0,1796
6354,275,0,1583
6354,277,0,929
6354,279,0,1696
6354,281,0,1018
6354,284,0,1160
6355,15,201,0
6355,162,223,0
6355,233,431,0
6355,247,624,0
6358,4,1131,0
6358,26,685,0
6358,40,864,0
6358,68,781,0
6358,79,690,0
6358,89,801,0
6358,95,1073,0
6358,101,1132,0
6358,136,810,0
6358,160,914,0
6358,164,991,0
6358,186,621,0
6358,260,811,0
6358,284,743,0
6359,4,1131,0
6359,26,685,0
6359,40,864,0
6359,68,781,0
6359,79,690,0
6359,89,801,0
6359,95,1073,0
6359,101,1132,0
6359,136,810,0
6359,160,914,0
6359,164,991,0
6359,186,621,0
6359,260,811,0
6359,284,743,0
6360,1,313,0
6360,50,207,0
6360,88,701,0
6360,120,445,0
6360,157,623,0
6360,180,559,0
6360,208,405,0
6360,277,320,0
6361,7,0,720
6361,10,0,588
6361,39,0,269
6361,48,0,337
6361,72,0,538
6361,85,0,781
6361,92,0,257
6361,112,0,627
6361,168,0,613
6361,180,0,803
6361,208,0,1049
6361,238,0,490
6361,248,0,578
6361,257,0,419
6365,184,717,0
6366,9,1201,0
6366,10,1171,0
6366,11,918,0
6366,15,247,0
6366,36,972,0
6366,82,192,0
6366,98,881,0
6366,162,657,0
6366,233,869,0
6366,247,1057,0
6366,263,845,0
6366,265,966,0
6366,279,349,0
6367,1,291,0
6367,3,1518,0
6367,7,842,0
6367,9,1639,0
6367,10,1460,0
6367,14,1549,0
6367,18,1679,0
6367,21,1691,0
6367,22,1135,0
6367,25,836,0
6367,27,1668,0
6367,31,1391,0
6367,34,719,0
6367,35,1172,0
6367,36,2037,0
6367,38,321,0
6367,39,1059,0
6367,42,470,0
6367,48,986,0
6367,49,1346,0
6367,50,161,0
6367,52,1767,0
6367,64,2006,0
6367,66,724,0
6367,69,1208,0
6367,72,1282,0
6367,75,1451,0
6367,78,1165,0
6367,84,1954,0
6367,85,698,0
6367,88,658,0
6367,92,1368,0
6367,98,1846,0
6367,106,1334,0
6367,109,1616,0
6367,112,998,0
6367,114,913,0
6367,117,1322,0
6367,118,1437,0
6367,120,399,0
6367,121,714,0
6367,124,646,0
6367,134,2114,0
6367,136,1287,0
6367,140,1095,0
6367,147,1459,0
6367,151,1296,0
6367,152,1192,0
6367,157,577,0
6367,161,1530,0
6367,164,1147,0
6367,165,778,0
6367,166,1311,0
6367,168,824,0
6367,170,1525,0
6367,175,1123,0
6367,176,759,0
6367,180,529,0
6367,181,1626,0
6367,182,1613,0
6367,183,1758,0
6367,184,704,0
6367,191,968,0
6367,195,1533,0
6367,197,984,0
6367,203,1106,0
6367,205,1387,0
6367,208,363,0
6367,210,1478,0
6367,213,981,0
6367,215,1222,0
6367,223,1392,0
6367,227,1168,0
6367,228,945,0
6367,231,582,0
6367,233,1929,0
6367,234,985,0
6367,238,870,0
6367,243,1020,0
6367,246,1492,0
6367,247,1761,0
6367,248,1135,0
6367,252,816,0
6367,254,1340,0
6367,257,1222,0
6367,262,521,0
6367,263,1785,0
6367,265,1674,0
6367,266,1739,0
6367,272,1370,0
6367,275,1002,0
6367,277,290,0
6367,281,1468,0
6368,1,291,0
6368,3,1518,0
6368,7,842,0
6368,9,1639,0
6368,10,1460,0
6368,14,1549,0
6368,18,1679,0
6368,21,1691,0
6368,22,1135,0
6368,25,836,0
6368,27,1668,0
6368,31,1391,0
6368,34,719,0
6368,35,1172,0
6368,36,2037,0
6368,38,321,0
6368,39,1059,0
6368,42,470,0
6368,48,986,0
6368,49,1346,0
6368,50,161,0
6368,52,1767,0
6368,64,2006,0
6368,66,724,0
6368,69,1208,0
6368,72,1282,0
6368,75,1451,0
6368,78,1165,0
6368,84,1954,0
6368,85,698,0
6368,88,658,0
6368,92,1368,0
6368,98,1846,0
6368,106,1334,0
6368,109,1616,0
6368,112,998,0
6368,114,913,0
6368,117,1322,0
6368,118,1437,0
6368,120,399,0
6368,121,714,0
6368,124,646,0
6368,134,2114,0
6368,136,1287,0
6368,140,1095,0
6368,147,1459,0
6368,151,1296,0
6368,152,1192,0
6368,157,577,0
6368,161,1530,0
6368,164,1147,0
6368,165,778,0
6368,166,1311,0
6368,168,824,0
6368,170,1525,0
6368,175,1123,0
6368,176,759,0
6368,180,529,0
6368,181,1626,0
6368,182,1613,0
6368,183,1758,0
6368,184,704,0
6368,191,968,0
6368,195,1533,0
6368,197,984,0
6368,203,1106,0
6368,205,1387,0
6368,208,363,0
6368,210,1478,0
6368,213,981,0
6368,215,1222,0
6368,223,1392,0
6368,227,1168,0
6368,228,945,0
6368,231,582,0
6368,233,1929,0
6368,234,985,0
6368,238,870,0
6368,243,1020,0
6368,246,1492,0
6368,247,1761,0
6368,248,1135,0
6368,252,816,0
6368,254,1340,0
6368,257,1222,0
6368,262,521,0
6368,263,1785,0
6368,265,1674,0
6368,266,1739,0
6368,272,1370,0
6368,275,1002,0
6368,277,290,0
6368,281,1468,0
6369,5,0,1539
6369,6,0,1674
6369,17,0,286
6369,26,0,2198
6369,40,0,2032
6369,74,0,1496
6369,79,0,2454
6369,94,0,1275
6369,107,0,550
6369,110,0,1907
6369,114,0,1790
6369,125,0,1593
6369,142,0,293
6369,171,0,906
6369,186,0,2378
6369,189,0,210
6369,225,0,406
6369,261,0,1776
6369,278,0,1426
6369,282,0,248
6370,38,0,871
6370,94,0,757
6370,114,0,548
6370,262,0,680
6370,278,0,670
6372,66,0,336
6372,191,0,487
6376,9,858,0
6376,134,378,0
6376,240,190,0
6378,1,0,186
6378,3,0,1376
6378,7,0,827
6378,9,0,1479
6378,10,0,1446
6378,11,0,1791
6378,14,0,1193
6378,22,0,784
6378,25,0,564
6378,31,0,989
6378,32,0,1286
6378,34,0,420
6378,35,0,791
6378,36,0,1865
6378,38,0,685
6378,39,0,1243
6378,42,0,284
6378,48,0,1132
6378,49,0,1213
6378,50,0,283
6378,52,0,1471
6378,66,0,405
6378,69,0,1110
6378,72,0,1275
6378,75,0,1110
6378,78,0,840
6378,79,0,1724
6378,85,0,710
6378,88,0,290
6378,92,0,1446
6378,95,0,2015
6378,98,0,1738
6378,101,0,2193
6378,106,0,1013
6378,109,0,1210
6378,112,0,985
6378,114,0,1317
6378,116,0,1689
6378,117,0,1107
6378,118,0,1192
6378,120,0,329
6378,121,0,514
6378,124,0,479
6378,127,0,1528
6378,134,0,1909
6378,136,0,1557
6378,140,0,848
6378,147,0,1088
6378,150,0,1394
6378,151,0,891
6378,152,0,794
6378,157,0,325
6378,160,0,1758
6378,161,0,1309
6378,164,0,1374
6378,165,0,666
6378,166,0,1051
6378,168,0,876
6378,170,0,1122
6378,175,0,1065
6378,176,0,382
6378,180,0,681
6378,181,0,1371
6378,182,0,1253
6378,184,0,602
6378,191,0,627
6378,195,0,1443
6378,197,0,676
6378,203,0,705
6378,205,0,987
6378,208,0,424
6378,210,0,1087
6378,213,0,686
6378,215,0,929
6378,223,0,1165
6378,227,0,775
6378,228,0,547
6378,231,0,863
6378,233,0,1801
6378,234,0,771
6378,238,0,978
6378,243,0,931
6378,246,0,1598
6378,247,0,1616
6378,248,0,1121
6378,252,0,416
6378,254,0,981
6378,257,0,1255
6378,260,0,1882
6378,262,0,918
6378,263,0,1754
6378,265,0,1618
6378,266,0,1411
6378,270,0,1842
6378,272,0,1024
6378,275,0,601
6378,277,0,511
6378,281,0,1275
6380,1,283,0
6380,38,384,0
6380,42,433,0
6380,50,245,0
6380,85,803,0
6380,120,492,0
6380,124,737,0
6380,157,654,0
6380,180,633,0
6380,208,466,0
6380,231,665,0
6380,277,393,0
6381,233,0,500
6381,247,0,595
6382,1,257,0
6382,22,1125,0
6382,25,799,0
6382,34,684,0
6382,35,1157,0
6382,38,358,0
6382,42,434,0
6382,50,159,0
6382,66,715,0
6382,78,1129,0
6382,85,719,0
6382,88,643,0
6382,120,405,0
6382,121,677,0
6382,124,651,0
6382,151,1270,0
6382,152,1172,0
6382,157,573,0
6382,176,728,0
6382,184,667,0
6382,191,959,0
6382,197,948,0
6382,203,1078,0
6382,208,380,0
6382,228,916,0
6382,252,795,0
6382,275,981,0
6382,277,320,0
6383,85,522,0
6384,9,345,0
6384,247,319,0
6384,281,470,0
6385,9,345,0
6385,247,319,0
6385,281,470,0
6386,79,518,0
6386,136,585,0
6386,186,528,0
6387,136,0,568
6390,68,0,245
6390,160,0,565
6390,246,0,695
6390,260,0,482
6390,284,0,389
6393,25,462,0
6393,42,344,0
6393,176,196,0
6393,197,532,0
6393,228,332,0
6396,14,0,659
6396,18,0,639
6396,25,0,1367
6396,27,0,466
6396,31,0,728
6396,32,0,639
6396,35,0,1214
6396,67,0,566
6396,75,0,1386
6396,84,0,525
6396,86,0,1051
6396,99,0,687
6396,109,0,609
6396,113,0,1593
6396,116,0,1675
6396,127,0,510
6396,128,0,498
6396,147,0,1183
6396,150,0,1173
6396,151,0,853
6396,152,0,1090
6396,170,0,816
6396,178,0,1404
6396,182,0,1265
6396,183,0,334
6396,197,0,1208
6396,203,0,1000
6396,205,0,945
6396,206,0,267
6396,210,0,615
6396,224,0,1097
6396,227,0,925
6396,266,0,1498
6396,272,0,829
6396,275,0,1206
6397,25,918,0
6397,34,982,0
6397,42,914,0
6397,78,1143,0
6397,118,1009,0
6397,121,797,0
6397,184,635,0
6397,197,1026,0
6398,26,460,0
6398,79,315,0
6398,136,440,0
6398,186,285,0
6407,1,1146,0
6407,13,978,0
6407,14,1529,0
6407,18,1557,0
6407,25,1004,0
6407,34,1079,0
6407,38,1459,0
6407,42,1027,0
6407,50,1330,0
6407,78,1204,0
6407,84,1775,0
6407,114,1597,0
6407,118,1024,0
6407,120,1558,0
6407,121,894,0
6407,146,980,0
6407,176,1275,0
6407,180,1765,0
6407,184,737,0
6407,185,1011,0
6407,197,1100,0
6407,208,1577,0
6407,231,1760,0
6407,245,1180,0
6407,262,1466,0
6407,272,1377,0
6407,277,1525,0
6408,1,281,0
6408,50,244,0
6411,22,442,0
6411,31,335,0
6411,35,295,0
6411,151,207,0
6411,152,174,0
6411,191,450,0
6411,203,166,0
6411,213,603,0
6411,215,709,0
6411,227,279,0
6411,252,303,0
6411,275,148,0
6417,3,463,0
6417,9,331,0
6417,161,406,0
6417,181,405,0
6417,223,550,0
6417,247,313,0
6417,281,450,0
6418,1,726,0
6418,25,337,0
6418,31,451,0
6418,42,587,0
6418,50,922,0
6418,66,722,0
6418,78,267,0
6418,88,600,0
6418,120,933,0
6418,151,428,0
6418,152,560,0
6418,157,799,0
6418,170,733,0
6418,176,261,0
6418,191,747,0
6418,197,239,0
6418,203,234,0
6418,205,664,0
6418,213,894,0
6418,252,446,0
6418,272,393,0
6418,275,454,0
6419,7,596,0
6419,168,524,0
6420,32,0,519
6420,99,0,286
6420,127,0,279
6420,128,0,156
6420,170,0,712
6421,184,603,0
6422,36,0,284
6422,134,0,343
6422,162,0,363
6422,233,0,400
6422,247,0,545
6422,265,0,774
6423,25,504,0
6423,42,350,0
6423,152,624,0
6423,176,247,0
6423,197,580,0
6423,228,378,0
6427,160,764,0
6427,260,724,0
6430,3,769,0
6430,7,475,0
6430,9,862,0
6430,21,978,0
6430,22,400,0
6430,31,1038,0
6430,32,1161,0
6430,33,1105,0
6430,34,936,0
